2-Mar,48.78,48.71,48.9,48.65,0.14%
2-Feb,48.71,48.51,48.93,48.5,0.41%
2-Jan,48.51,48.3,48.655,48.05,0.60%
1-Dec,48.22,47.96,48.4,47.75,0.61%
1-Nov,47.93,48.01,48.45,47.8,-0.13%
1-Oct,47.99,47.91,48.26,47.72,0.29%
1-Sep,47.85,47.145,48.135,47.12,1.55%
1-Aug,47.12,47.15,47.25,47.06,-0.02%
1-Jul,47.13,47.04,47.62,47.03,0.19%
1-Jun,47.04,46.99,47.13,46.85,0.09%
1-May,47,46.89,47.147,46.667,0.34%
1-Apr,46.84,46.67,47.1,46.53,0.28%
1-Mar,46.71,46.69,47.04,46.35,0.37%
1-Feb,46.54,46.43,46.717,46.3,0.32%
1-Jan,46.39,46.7,46.821,46.33,-0.62%
Dec-00,46.68,46.87,46.927,46.535,-0.41%
Nov-00,46.87,46.83,46.977,46.46,0.05%
Oct-00,46.845,46.105,46.965,45.955,1.88%
Sep-00,45.98,45.8,46.48,45.58,0.38%
Aug-00,45.805,45.075,46.155,44.905,1.68%
Jul-00,45.05,44.74,45.17,44.355,0.90%
Jun-00,44.65,44.61,45.05,44.55,0.17%
May-00,44.575,43.727,44.815,43.625,2.12%
Apr-00,43.65,43.65,43.715,43.59,0.11%
Mar-00,43.6,43.66,43.672,43.5,-0.03%
Feb-00,43.614,43.623,43.704,43.504,-0.03%
Jan-00,43.625,43.505,43.775,43.375,0.29%
Dec-99,43.5,43.412,43.558,43.305,0.22%
Nov-99,43.405,43.425,43.815,43.075,-0.03%
Oct-99,43.42,43.63,43.897,43.1,-0.48%
Sep-99,43.63,43.56,43.92,43.45,0.31%
Aug-99,43.495,43.33,43.6,43.015,0.33%
Jul-99,43.35,43.4,43.62,43.2,-0.07%
Jun-99,43.38,42.97,43.49,42.82,1.24%
May-99,42.85,42.79,43.15,42.65,0.09%
Apr-99,42.81,42.43,43.13,42.25,0.96%
Mar-99,42.405,42.595,42.715,42.165,-0.64%
Feb-99,42.68,42.6,42.85,42.4,0.45%
Jan-99,42.49,42.5,42.632,42.4,0.05%
Dec-98,42.47,42.55,42.727,42.4,-0.21%
Nov-98,42.56,42.27,42.75,42.2,0.44%
Oct-98,42.375,42.425,42.542,42.175,-0.13%
Sep-98,42.43,42.56,42.615,42.25,-0.22%
Aug-98,42.525,42.575,43.805,42.375,-0.06%
Jul-98,42.55,42.42,42.75,42.05,0.35%
Jun-98,42.4,41.71,43.07,41.45,1.80%
May-98,41.65,39.65,41.88,39.65,4.87%
Apr-98,39.715,39.445,39.785,39.275,0.53%
Mar-98,39.505,39.315,39.625,39.069,0.39%
Feb-98,39.35,38.72,39.65,38.45,1.81%
Jan-98,38.65,39.3,40.55,38.15,-1.40%
Dec-97,39.2,38.55,39.95,38.55,1.03%
Nov-97,38.8,36.56,39.15,36.535,6.74%
Oct-97,36.35,36.22,36.47,36.1,0.48%
Sep-97,36.175,36.375,36.795,36.125,-0.63%
Aug-97,36.405,35.772,36.575,35.705,1.97%
Jul-97,35.7,35.865,35.955,35.6,-0.28%
Jun-97,35.8,35.832,35.92,35.43,0.08%
May-97,35.77,35.75,35.94,35.7,0.03%
Apr-97,35.76,35.85,35.94,35.65,-0.32%
Mar-97,35.875,35.925,36.045,35.825,0.04%
Feb-97,35.86,35.93,36.03,35.8,0.03%
Jan-97,35.85,35.76,35.99,35.67,0.00%
