2014,2014090400,GB,12,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,A.Hawk,NA,NA,NA,0,17,7,SEA
2014,2014090400,GB,12,3,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,1,right,0,NA,P.Harvin,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,GB,13,1,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,GB,13,2,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,GB,13,3,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,8,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,GB,13,1,GB,SEA,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,GB,13,2,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Deep,21,left,0,NA,R.Cobb,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,GB,13,3,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Deep,16,middle,0,NA,R.Cobb,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,SEA,13,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,-1,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,SEA,13,2,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,0,right,0,NA,J.Starks,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,SEA,13,3,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Deep,39,left,0,NA,J.Nelson,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,SEA,13,4,GB,SEA,1,0,NA,NA,Sack,NA,00-0023459,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,10,10,SEA
2014,2014090400,SEA,14,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,20,10,SEA
2014,2014090400,GB,14,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,M.Daniels,NA,NA,NA,0,20,10,SEA
2014,2014090400,GB,14,2,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,7,right,0,NA,D.Baldwin,NA,NA,NA,NA,0,20,10,SEA
2014,2014090400,GB,14,3,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,20,10,SEA
2014,2014090400,GB,16,NA,SEA,GB,1,0,NA,NA,Kickoff,NA,None,0,NA,0,NA,0,NA,NA,J.Bush,NA,NA,NA,0,22,12,SEA
2014,2014090400,SEA,16,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,8,middle,0,NA,Z.Miller,C.Hayward,NA,NA,NA,0,22,12,SEA
2014,2014090400,GB,16,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,22,12,SEA
2014,2014090400,GB,16,2,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,3,right,0,NA,Z.Miller,NA,NA,NA,NA,0,22,12,SEA
2014,2014090400,GB,16,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Deep,17,right,0,NA,NA,NA,NA,NA,NA,0,22,12,SEA
2014,2014090400,GB,16,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,M.Hyde,NA,NA,NA,0,22,12,SEA
