2017,2017090700,KC,10,1,KC,NE,14,0,NA,Pass,A.Smith,00-0023436,1,Complete,13,1,0,NA,T.Kelce,00-0030506,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,10,1,KC,NE,13,0,NA,Pass,A.Smith,00-0023436,1,Complete,6,7,0,NA,A.Wilson,00-0030669,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,10,1,KC,NE,7,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,2,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,16,0,0,NA,C.Conley,00-0032128,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,3,KC,NE,12,0,NA,Pass,A.Smith,00-0023436,1,Complete,11,1,0,NA,T.Hill,00-0033040,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,1,KC,NE,4,0,NA,Pass,A.Smith,00-0023436,1,Complete,1,3,0,NA,C.West,00-0030668,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,2,KC,NE,1,0,NA,Pass,A.Smith,00-0023436,1,Complete,2,-1,0,NA,A.Wilson,00-0030669,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,3,KC,NE,8,0,NA,Pass,A.Smith,00-0023436,1,Complete,8,0,0,NA,T.Hill,00-0033040,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,1,KC,NE,0,0,NA,No Play,A.Smith,None,1,Incomplete Pass,0,0,0,NA,D.Robinson,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,1,KC,NE,-2,0,NA,Pass,A.Smith,00-0023436,1,Complete,-3,1,0,NA,D.Thomas,00-0031060,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,2,KC,NE,3,1,NA,Pass,A.Smith,00-0023436,1,Complete,0,3,0,NA,K.Hunt,00-0033923,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,10,NA,KC,NE,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,13,17,NE,KC
2017,2017090700,KC,11,NA,NE,KC,10,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,11,1,NE,KC,-1,0,NA,QB Kneel,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,12,NA,KC,NE,0,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,1,KC,NE,10,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,1,KC,NE,0,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,1,KC,NE,20,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,1,KC,NE,7,0,NA,Pass,A.Smith,00-0023436,1,Complete,-3,10,0,NA,T.Kelce,00-0030506,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,2,KC,NE,8,0,NA,Pass,A.Smith,00-0023436,1,Complete,-6,14,0,NA,K.Hunt,00-0033923,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,3,KC,NE,4,0,NA,Pass,A.Smith,00-0023436,1,Complete,2,2,0,NA,T.Hill,00-0033040,NA,NA,0,0,14,17,NE,KC
2017,2017090700,KC,12,4,KC,NE,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,14,17,NE,KC
2017,2017090700,NE,13,1,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,30,0,0,NA,D.Allen,00-0029689,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,13,2,NE,KC,8,0,NA,Pass,T.Brady,00-0019596,1,Complete,-6,14,0,NA,D.Amendola,00-0026035,NA,NA,1,0,17,14,NE,KC
2017,2017090700,NE,13,1,NE,KC,2,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,13,2,NE,KC,-4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,13,3,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,17,0,0,NA,C.Hogan,00-0028237,NA,NA,0,0,17,14,NE,KC
2017,2017090700,NE,13,4,NE,KC,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,14,NE,KC
2017,2017090700,KC,14,1,KC,NE,75,1,NA,Pass,A.Smith,00-0023436,1,Complete,41,34,0,NA,T.Hill,00-0033040,NA,NA,0,0,14,17,NE,KC
2017,2017090700,NE,14,NA,KC,NE,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,20,17,NE,KC
2017,2017090700,KC,15,NA,NE,KC,0,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,NE,15,1,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,42,0,0,NA,C.Hogan,00-0028237,NA,NA,0,0,17,21,NE,KC
2017,2017090700,NE,15,2,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,NE,15,3,NE,KC,17,0,NA,Pass,T.Brady,00-0019596,1,Complete,15,2,0,NA,R.Gronkowski,00-0027656,NA,NA,0,0,17,21,NE,KC
2017,2017090700,NE,15,1,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,-8,0,0,NA,J.White,00-0031062,NA,NA,0,0,17,21,NE,KC
2017,2017090700,NE,15,2,NE,KC,5,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,15,3,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,3,0,0,NA,D.Amendola,00-0026035,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,15,4,NE,KC,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,16,1,KC,NE,1,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,17,NE,KC
2017,2017090700,KC,16,2,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,33,0,0,NA,T.Kelce,00-0030506,NA,NA,0,0,21,17,NE,KC
2017,2017090700,KC,16,3,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,12,0,0,NA,C.Conley,00-0032128,NA,NA,0,0,21,17,NE,KC
2017,2017090700,KC,16,4,KC,NE,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,17,NE,KC
2017,2017090700,NE,17,1,NE,KC,0,0,NA,No Play,T.Brady,None,1,Incomplete Pass,0,0,0,NA,R.Gronkowski,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,17,1,NE,KC,22,0,NA,Pass,T.Brady,00-0019596,1,Complete,15,7,0,NA,D.Amendola,00-0026035,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,17,1,NE,KC,0,0,NA,No Play,T.Brady,None,1,Incomplete Pass,0,0,0,NA,B.Cooks,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,17,1,NE,KC,0,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,17,2,NE,KC,1,1,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,21,NE,KC
2017,2017090700,KC,17,NA,NE,KC,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,23,21,NE,KC
2017,2017090700,NE,18,NA,KC,NE,14,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,24,NE,KC
2017,2017090700,KC,18,1,KC,NE,8,0,NA,Pass,A.Smith,00-0023436,1,Complete,2,6,0,NA,T.Kelce,00-0030506,NA,NA,0,0,21,24,NE,KC
2017,2017090700,KC,18,2,KC,NE,1,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,24,NE,KC
2017,2017090700,KC,18,3,KC,NE,-1,0,NA,Sack,NA,00-0023436,0,NA,0,0,0,NA,NA,None,NA,NA,0,1,21,24,NE,KC
2017,2017090700,KC,18,4,KC,NE,3,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,24,NE,KC
2017,2017090700,KC,18,4,KC,NE,2,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,24,NE,KC
2017,2017090700,KC,18,4,KC,NE,8,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,24,NE,KC
2017,2017090700,NE,19,1,NE,KC,54,0,NA,Pass,T.Brady,00-0019596,1,Complete,52,2,0,NA,B.Cooks,00-0031236,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,1,NE,KC,7,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,2,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,1,NE,KC,3,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,2,NE,KC,-6,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,3,NE,KC,1,0,NA,Pass,T.Brady,None,1,Complete,0,0,0,NA,J.White,None,NA,NA,0,0,24,21,NE,KC
2017,2017090700,KC,19,4,NE,KC,0,0,NA,Field Goal,NA,None,0,NA,0,0,0,NA,NA,None,Good,32,0,0,24,21,NE,KC
2017,2017090700,NE,20,NA,KC,NE,12,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,27,NE,KC
2017,2017090700,KC,20,1,KC,NE,0,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,27,NE,KC
2017,2017090700,KC,20,1,KC,NE,13,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,21,27,NE,KC
